t,i1,i2,i3,i4,i5,i6
5.399999999999929,220,168,172,168,171,2925
5.409999999999929,220,168,173,168,171,2929
5.419999999999929,220,169,173,169,171,2923
5.429999999999929,220,170,174,169,171,2913
5.4399999999999284,220,172,174,170,171,2903
5.449999999999928,220,173,174,170,171,2899
5.459999999999928,220,173,174,170,171,2894
5.469999999999928,220,173,174,170,171,2899
5.479999999999928,220,172,174,170,171,2925
5.489999999999927,220,171,173,170,170,2973
5.499999999999927,220,169,171,170,169,3043
5.509999999999927,220,167,169,169,167,3120
5.519999999999927,220,165,168,168,166,3195
5.5299999999999265,220,163,167,167,165,3257
5.539999999999926,220,162,166,166,164,3303
5.549999999999926,220,161,165,165,164,3341
5.559999999999926,220,161,165,165,163,3366
5.569999999999926,220,162,165,165,163,3372
5.5799999999999255,220,162,166,165,163,3368
5.589999999999925,220,163,166,164,164,3359
5.599999999999925,220,164,167,164,164,3345
5.609999999999925,220,164,167,164,164,3333
5.619999999999925,220,164,167,164,164,3323
5.629999999999924,220,165,168,164,164,3313
5.639999999999924,220,165,168,164,165,3297
5.649999999999924,220,166,168,165,165,3267
5.659999999999924,220,166,168,166,166,3229
5.6699999999999235,220,167,169,167,166,3189
5.679999999999923,220,167,170,168,167,3139
5.689999999999923,220,168,170,170,168,3085
5.699999999999923,220,168,171,171,169,3030
5.709999999999923,220,169,171,172,170,2973
5.7199999999999225,220,170,172,172,171,2916
5.729999999999922,220,171,173,173,172,2864
5.739999999999922,220,171,173,173,172,2833
5.749999999999922,220,171,173,172,172,2837
5.759999999999922,220,170,173,171,172,2861
5.769999999999921,220,170,172,170,171,2908
5.779999999999921,220,168,171,169,170,2977
5.789999999999921,220,167,169,167,168,3069
5.799999999999921,220,166,167,166,166,3181
5.809999999999921,220,165,166,165,165,3279
5.81999999999992,220,164,165,164,163,3367
5.82999999999992,220,164,164,163,162,3428
5.83999999999992,220,164,163,163,162,3458
5.84999999999992,220,164,164,163,162,3461
5.8599999999999195,220,165,164,163,162,3432
5.869999999999919,220,166,165,164,163,3379
5.879999999999919,220,166,166,165,164,3320
5.889999999999919,220,167,168,165,165,3269
5.899999999999919,220,167,169,165,166,3230
5.909999999999918,220,167,170,166,166,3192
5.919999999999918,220,167,170,166,167,3162
5.929999999999918,220,166,171,166,167,3123
5.939999999999918,220,166,171,167,168,3074
5.949999999999918,220,166,171,168,169,3026
5.959999999999917,220,167,172,169,170,2985
5.969999999999917,220,167,172,170,170,2949
5.979999999999917,220,168,172,172,171,2916
